temperature[F],precipitation[cm/hour],wind[km/hour],i,j,duration[min]
56.2,38.0,0.92,2,10,23.07
56.2,38.0,0.92,3,5,19.98
56.2,38.0,0.92,3,6,22.19
56.2,38.0,0.92,3,8,13.48
56.2,38.0,0.92,3,9,14.38
56.2,38.0,0.92,3,10,21.71
56.2,38.0,0.92,4,7,14.53
56.2,38.0,0.92,4,8,14.5
56.2,38.0,0.92,4,10,8.73
56.2,38.0,0.92,5,6,17.04
56.2,38.0,0.92,5,9,21.77
56.2,38.0,0.92,7,8,14.93
56.2,38.0,0.92,7,10,9.71
56.2,38.0,0.92,8,10,6.29
65.3,7.98,4.35,0,1,7.14
65.3,7.98,4.35,0,2,20.47
65.3,7.98,4.35,0,3,6.32
65.3,7.98,4.35,0,5,26.22
65.3,7.98,4.35,0,7,17.69
65.3,7.98,4.35,0,8,15.05
65.3,7.98,4.35,0,9,17.16
65.3,7.98,4.35,0,10,17.68
65.3,7.98,4.35,1,2,18.46
65.3,7.98,4.35,1,3,11.03
65.3,7.98,4.35,1,5,22.78
65.3,7.98,4.35,1,7,21.05
65.3,7.98,4.35,1,8,26.01
65.3,7.98,4.35,1,9,6.42
65.3,7.98,4.35,1,10,21.9
65.3,7.98,4.35,2,7,15.03
65.3,7.98,4.35,2,9,15.39
65.3,7.98,4.35,2,10,30.35
65.3,7.98,4.35,3,5,17.01
65.3,7.98,4.35,3,6,26.51
65.3,7.98,4.35,3,8,15.98
65.3,7.98,4.35,3,9,13.83
65.3,7.98,4.35,3,10,19.36
65.3,7.98,4.35,4,7,14.65
65.3,7.98,4.35,4,8,15.31
65.3,7.98,4.35,4,10,11.68
65.3,7.98,4.35,5,6,23.94
65.3,7.98,4.35,5,9,18.91
65.3,7.98,4.35,7,8,17.28
65.3,7.98,4.35,7,10,10.38
65.3,7.98,4.35,8,10,6.62
99.8,34.44,3.9,0,1,10.33
99.8,34.44,3.9,0,2,35.38
99.8,34.44,3.9,0,3,7.01
99.8,34.44,3.9,0,5,32.21
99.8,34.44,3.9,0,7,29.45
99.8,34.44,3.9,0,8,22.86
99.8,34.44,3.9,0,9,24.67
99.8,34.44,3.9,0,10,22.79
99.8,34.44,3.9,1,2,25.25
99.8,34.44,3.9,1,3,15.14
99.8,34.44,3.9,1,5,25.17
99.8,34.44,3.9,1,7,29.35
99.8,34.44,3.9,1,8,28.5
99.8,34.44,3.9,1,9,7.57
99.8,34.44,3.9,1,10,26.81
99.8,34.44,3.9,2,7,22.75
99.8,34.44,3.9,2,9,19.4
99.8,34.44,3.9,2,10,34.35
99.8,34.44,3.9,3,5,26.73
99.8,34.44,3.9,3,6,29.11
99.8,34.44,3.9,3,8,18.27
99.8,34.44,3.9,3,9,19.92
99.8,34.44,3.9,3,10,26.25
99.8,34.44,3.9,4,7,21.57
99.8,34.44,3.9,4,8,20.34
99.8,34.44,3.9,4,10,14.5
99.8,34.44,3.9,5,6,29.3
99.8,34.44,3.9,5,9,26.45
99.8,34.44,3.9,7,8,22.22
99.8,34.44,3.9,7,10,12.73
99.8,34.44,3.9,8,10,10.16
31.7,24.27,0.8,0,1,9.93
31.7,24.27,0.8,0,2,26.04
31.7,24.27,0.8,0,3,5.8
31.7,24.27,0.8,0,5,22.93
31.7,24.27,0.8,0,7,23.71
31.7,24.27,0.8,0,8,14.2
31.7,24.27,0.8,0,9,15.27
31.7,24.27,0.8,0,10,15.63
31.7,24.27,0.8,1,2,20.6
31.7,24.27,0.8,1,3,13.7
31.7,24.27,0.8,1,5,22.04
31.7,24.27,0.8,1,7,23.73
31.7,24.27,0.8,1,8,19.25
31.7,24.27,0.8,1,9,6.58
31.7,24.27,0.8,1,10,25.0
31.7,24.27,0.8,2,7,20.81
31.7,24.27,0.8,2,9,17.09
31.7,24.27,0.8,2,10,24.99
31.7,24.27,0.8,3,5,21.11
31.7,24.27,0.8,3,6,22.63
31.7,24.27,0.8,3,8,16.94
31.7,24.27,0.8,3,9,15.23
31.7,24.27,0.8,3,10,22.55
31.7,24.27,0.8,4,7,15.08
31.7,24.27,0.8,4,8,16.03
31.7,24.27,0.8,4,10,10.66
31.7,24.27,0.8,5,6,20.72
31.7,24.27,0.8,5,9,21.76
31.7,24.27,0.8,7,8,15.54
31.7,24.27,0.8,7,10,11.33
31.7,24.27,0.8,8,10,7.79
91.6,34.03,2.03,0,1,9.9
91.6,34.03,2.03,0,2,30.54
91.6,34.03,2.03,0,3,5.99
91.6,34.03,2.03,0,5,25.16
91.6,34.03,2.03,0,7,25.58
91.6,34.03,2.03,0,8,16.88
91.6,34.03,2.03,0,9,16.04
91.6,34.03,2.03,0,10,15.71
91.6,34.03,2.03,1,2,19.86
91.6,34.03,2.03,1,3,13.82
91.6,34.03,2.03,1,5,22.98
91.6,34.03,2.03,1,7,21.7
91.6,34.03,2.03,1,8,23.4
91.6,34.03,2.03,1,9,6.11
91.6,34.03,2.03,1,10,21.05
91.6,34.03,2.03,2,7,19.75
91.6,34.03,2.03,2,9,14.57
91.6,34.03,2.03,2,10,26.54
91.6,34.03,2.03,3,5,19.64
91.6,34.03,2.03,3,6,24.05
91.6,34.03,2.03,3,8,16.46
91.6,34.03,2.03,3,9,15.58
91.6,34.03,2.03,3,10,25.01
91.6,34.03,2.03,4,7,14.36
91.6,34.03,2.03,4,8,17.15
91.6,34.03,2.03,4,10,10.42
91.6,34.03,2.03,5,6,19.7
91.6,34.03,2.03,5,9,21.62
91.6,34.03,2.03,7,8,17.81
91.6,34.03,2.03,7,10,11.38
91.6,34.03,2.03,8,10,7.97
52.7,52.04,1.12,0,1,11.67
52.7,52.04,1.12,0,2,30.77
52.7,52.04,1.12,0,3,5.54
52.7,52.04,1.12,0,5,20.3
52.7,52.04,1.12,0,7,25.32
52.7,52.04,1.12,0,8,17.7
52.7,52.04,1.12,0,9,16.82
52.7,52.04,1.12,0,10,14.2
52.7,52.04,1.12,1,2,19.75
52.7,52.04,1.12,1,3,12.96
52.7,52.04,1.12,1,5,21.22
52.7,52.04,1.12,1,7,22.88
52.7,52.04,1.12,1,8,21.66
52.7,52.04,1.12,1,9,5.75
52.7,52.04,1.12,1,10,25.3
52.7,52.04,1.12,2,7,17.8
52.7,52.04,1.12,2,9,15.66
52.7,52.04,1.12,2,10,27.78
52.7,52.04,1.12,3,5,23.06
52.7,52.04,1.12,3,6,25.43
52.7,52.04,1.12,3,8,14.31
52.7,52.04,1.12,3,9,14.13
52.7,52.04,1.12,3,10,27.74
52.7,52.04,1.12,4,7,15.46
52.7,52.04,1.12,4,8,16.27
52.7,52.04,1.12,4,10,9.38
52.7,52.04,1.12,5,6,18.99
52.7,52.04,1.12,5,9,22.3
52.7,52.04,1.12,7,8,16.54
52.7,52.04,1.12,7,10,10.41
52.7,52.04,1.12,8,10,8.18
80.9,24.81,0.17,0,1,7.77
80.9,24.81,0.17,0,2,18.9
80.9,24.81,0.17,0,3,4.21
80.9,24.81,0.17,0,5,16.52
80.9,24.81,0.17,0,7,16.82
80.9,24.81,0.17,0,8,9.86
80.9,24.81,0.17,0,9,12.14
80.9,24.81,0.17,0,10,12.39
80.9,24.81,0.17,1,2,15.75
80.9,24.81,0.17,1,3,9.34
80.9,24.81,0.17,1,5,16.16
80.9,24.81,0.17,1,7,17.3
80.9,24.81,0.17,1,8,13.16
80.9,24.81,0.17,1,9,4.42
80.9,24.81,0.17,1,10,15.45
80.9,24.81,0.17,2,7,14.6
80.9,24.81,0.17,2,9,12.48
80.9,24.81,0.17,2,10,21.22
80.9,24.81,0.17,3,5,17.0
80.9,24.81,0.17,3,6,18.64
80.9,24.81,0.17,3,8,11.56
80.9,24.81,0.17,3,9,12.52
80.9,24.81,0.17,3,10,16.46
80.9,24.81,0.17,4,7,10.43
80.9,24.81,0.17,4,8,10.84
80.9,24.81,0.17,4,10,7.17
80.9,24.81,0.17,5,6,14.78
80.9,24.81,0.17,5,9,16.71
80.9,24.81,0.17,7,8,12.95
80.9,24.81,0.17,7,10,6.88
80.9,24.81,0.17,8,10,5.66
23.1,6.13,4.82,0,1,9.35
23.1,6.13,4.82,0,2,30.14
23.1,6.13,4.82,0,3,8.55
23.1,6.13,4.82,0,5,28.99
23.1,6.13,4.82,0,7,22.47
23.1,6.13,4.82,0,8,20.64
23.1,6.13,4.82,0,9,22.79
23.1,6.13,4.82,0,10,26.44
23.1,6.13,4.82,1,2,24.56
23.1,6.13,4.82,1,3,13.73
23.1,6.13,4.82,1,5,29.64
23.1,6.13,4.82,1,7,30.35
23.1,6.13,4.82,1,8,32.69
23.1,6.13,4.82,1,9,9.48
23.1,6.13,4.82,1,10,25.52
23.1,6.13,4.82,2,7,20.6
23.1,6.13,4.82,2,9,22.12
23.1,6.13,4.82,2,10,38.77
23.1,6.13,4.82,3,5,24.05
23.1,6.13,4.82,3,6,31.63
23.1,6.13,4.82,3,8,22.81
23.1,6.13,4.82,3,9,18.64
23.1,6.13,4.82,3,10,25.29
23.1,6.13,4.82,4,7,19.6
23.1,6.13,4.82,4,8,22.95
23.1,6.13,4.82,4,10,15.52
23.1,6.13,4.82,5,6,31.53
23.1,6.13,4.82,5,9,25.54
23.1,6.13,4.82,7,8,22.55
23.1,6.13,4.82,7,10,14.28
23.1,6.13,4.82,8,10,8.83
13.9,27.28,2.58,0,1,13.13
13.9,27.28,2.58,0,2,32.16
13.9,27.28,2.58,0,3,7.31
13.9,27.28,2.58,0,5,31.37
13.9,27.28,2.58,0,7,33.26
13.9,27.28,2.58,0,8,21.16
13.9,27.28,2.58,0,9,20.05
13.9,27.28,2.58,0,10,24.23
13.9,27.28,2.58,1,2,26.15
13.9,27.28,2.58,1,3,17.51
13.9,27.28,2.58,1,5,33.09
13.9,27.28,2.58,1,7,32.03
13.9,27.28,2.58,1,8,26.85
13.9,27.28,2.58,1,9,8.06
13.9,27.28,2.58,1,10,26.49
13.9,27.28,2.58,2,7,22.88
13.9,27.28,2.58,2,9,23.55
13.9,27.28,2.58,2,10,38.98
13.9,27.28,2.58,3,5,27.28
13.9,27.28,2.58,3,6,35.66
13.9,27.28,2.58,3,8,21.61
13.9,27.28,2.58,3,9,22.45
13.9,27.28,2.58,3,10,32.44
13.9,27.28,2.58,4,7,22.24
13.9,27.28,2.58,4,8,20.94
13.9,27.28,2.58,4,10,15.57
13.9,27.28,2.58,5,6,26.9
13.9,27.28,2.58,5,9,33.08
13.9,27.28,2.58,7,8,24.99
13.9,27.28,2.58,7,10,12.89
13.9,27.28,2.58,8,10,9.68
57.0,27.72,4.45,0,1,10.15
57.0,27.72,4.45,0,2,31.8
57.0,27.72,4.45,0,3,7.35
57.0,27.72,4.45,0,5,29.47
57.0,27.72,4.45,0,7,25.79
57.0,27.72,4.45,0,8,21.57
57.0,27.72,4.45,0,9,24.35
57.0,27.72,4.45,0,10,20.32
57.0,27.72,4.45,1,2,24.14
57.0,27.72,4.45,1,3,14.94
57.0,27.72,4.45,1,5,24.4
57.0,27.72,4.45,1,7,29.91
57.0,27.72,4.45,1,8,28.27
57.0,27.72,4.45,1,9,7.94
57.0,27.72,4.45,1,10,29.07
57.0,27.72,4.45,2,7,19.53
57.0,27.72,4.45,2,9,20.95
57.0,27.72,4.45,2,10,33.01
57.0,27.72,4.45,3,5,23.11
57.0,27.72,4.45,3,6,31.51
57.0,27.72,4.45,3,8,21.94
57.0,27.72,4.45,3,9,19.87
57.0,27.72,4.45,3,10,27.77
57.0,27.72,4.45,4,7,20.6
57.0,27.72,4.45,4,8,19.77
57.0,27.72,4.45,4,10,13.62
57.0,27.72,4.45,5,6,27.55
57.0,27.72,4.45,5,9,27.64
57.0,27.72,4.45,7,8,23.5
57.0,27.72,4.45,7,10,13.26
57.0,27.72,4.45,8,10,10.2
31.3,17.98,0.72,0,1,10.4
31.3,17.98,0.72,0,2,23.81
31.3,17.98,0.72,0,3,5.94
31.3,17.98,0.72,0,5,22.38
31.3,17.98,0.72,0,7,24.42
31.3,17.98,0.72,0,8,15.35
31.3,17.98,0.72,0,9,14.47
31.3,17.98,0.72,0,10,16.72
31.3,17.98,0.72,1,2,20.37
31.3,17.98,0.72,1,3,11.72
31.3,17.98,0.72,1,5,23.94
31.3,17.98,0.72,1,7,21.64
31.3,17.98,0.72,1,8,19.62
31.3,17.98,0.72,1,9,5.97
31.3,17.98,0.72,1,10,19.61
31.3,17.98,0.72,2,7,16.45
31.3,17.98,0.72,2,9,14.99
31.3,17.98,0.72,2,10,25.46
31.3,17.98,0.72,3,5,18.2
31.3,17.98,0.72,3,6,22.56
31.3,17.98,0.72,3,8,16.56
31.3,17.98,0.72,3,9,16.22
31.3,17.98,0.72,3,10,22.54
31.3,17.98,0.72,4,7,15.47
31.3,17.98,0.72,4,8,15.85
31.3,17.98,0.72,4,10,11.21
31.3,17.98,0.72,5,6,20.76
31.3,17.98,0.72,5,9,20.43
31.3,17.98,0.72,7,8,14.73
31.3,17.98,0.72,7,10,9.76
31.3,17.98,0.72,8,10,6.92
72.4,5.57,1.91,0,1,6.23
72.4,5.57,1.91,0,2,18.13
72.4,5.57,1.91,0,3,4.84
72.4,5.57,1.91,0,5,19.1
72.4,5.57,1.91,0,7,14.99
72.4,5.57,1.91,0,8,11.44
72.4,5.57,1.91,0,9,13.46
72.4,5.57,1.91,0,10,14.29
72.4,5.57,1.91,1,2,14.48
72.4,5.57,1.91,1,3,8.5
72.4,5.57,1.91,1,5,17.02
72.4,5.57,1.91,1,7,17.87
72.4,5.57,1.91,1,8,16.07
72.4,5.57,1.91,1,9,5.24
72.4,5.57,1.91,1,10,14.96
72.4,5.57,1.91,2,7,13.07
72.4,5.57,1.91,2,9,13.84
72.4,5.57,1.91,2,10,22.73
72.4,5.57,1.91,3,5,14.89
72.4,5.57,1.91,3,6,18.47
72.4,5.57,1.91,3,8,12.09
72.4,5.57,1.91,3,9,12.98
72.4,5.57,1.91,3,10,16.33
72.4,5.57,1.91,4,7,11.65
72.4,5.57,1.91,4,8,11.81
72.4,5.57,1.91,4,10,9.01
72.4,5.57,1.91,5,6,19.01
72.4,5.57,1.91,5,9,15.48
72.4,5.57,1.91,7,8,13.32
72.4,5.57,1.91,7,10,8.31
72.4,5.57,1.91,8,10,5.94
99.8,4.95,0.83,0,1,6.42
99.8,4.95,0.83,0,2,18.76
99.8,4.95,0.83,0,3,4.48
99.8,4.95,0.83,0,5,17.6
99.8,4.95,0.83,0,7,14.56
99.8,4.95,0.83,0,8,9.84
99.8,4.95,0.83,0,9,12.07
99.8,4.95,0.83,0,10,11.18
99.8,4.95,0.83,1,2,12.01
99.8,4.95,0.83,1,3,8.43
99.8,4.95,0.83,1,5,16.03
99.8,4.95,0.83,1,7,14.44
99.8,4.95,0.83,1,8,14.74
99.8,4.95,0.83,1,9,3.97
99.8,4.95,0.83,1,10,16.23
99.8,4.95,0.83,2,7,12.42
99.8,4.95,0.83,2,9,11.89
99.8,4.95,0.83,2,10,19.03
99.8,4.95,0.83,3,5,13.0
99.8,4.95,0.83,3,6,14.11
99.8,4.95,0.83,3,8,11.52
99.8,4.95,0.83,3,9,11.86
99.8,4.95,0.83,3,10,14.13
99.8,4.95,0.83,4,7,10.57
99.8,4.95,0.83,4,8,12.08
99.8,4.95,0.83,4,10,7.92
99.8,4.95,0.83,5,6,13.56
99.8,4.95,0.83,5,9,15.15
99.8,4.95,0.83,7,8,11.92
99.8,4.95,0.83,7,10,7.33
99.8,4.95,0.83,8,10,4.55
17.6,41.07,2.03,0,1,12.8
17.6,41.07,2.03,0,2,33.95
17.6,41.07,2.03,0,3,7.88
17.6,41.07,2.03,0,5,32.76
17.6,41.07,2.03,0,7,35.32
17.6,41.07,2.03,0,8,22.73
17.6,41.07,2.03,0,9,24.46
17.6,41.07,2.03,0,10,23.54
17.6,41.07,2.03,1,2,27.16
17.6,41.07,2.03,1,3,16.62
17.6,41.07,2.03,1,5,32.17
17.6,41.07,2.03,1,7,32.22
17.6,41.07,2.03,1,8,26.93
17.6,41.07,2.03,1,9,8.2
17.6,41.07,2.03,1,10,27.68
17.6,41.07,2.03,2,7,25.16
17.6,41.07,2.03,2,9,23.0
17.6,41.07,2.03,2,10,39.02
17.6,41.07,2.03,3,5,27.27
17.6,41.07,2.03,3,6,30.77
17.6,41.07,2.03,3,8,18.66
17.6,41.07,2.03,3,9,22.02
17.6,41.07,2.03,3,10,33.76
17.6,41.07,2.03,4,7,19.94
17.6,41.07,2.03,4,8,20.78
17.6,41.07,2.03,4,10,14.82
17.6,41.07,2.03,5,6,25.85
17.6,41.07,2.03,5,9,31.12
17.6,41.07,2.03,7,8,24.08
17.6,41.07,2.03,7,10,15.94
17.6,41.07,2.03,8,10,11.32
75.4,27.19,4.61,0,1,9.92
75.4,27.19,4.61,0,2,33.49
75.4,27.19,4.61,0,3,7.99
75.4,27.19,4.61,0,5,28.89
75.4,27.19,4.61,0,7,24.73
75.4,27.19,4.61,0,8,19.93
75.4,27.19,4.61,0,9,25.47
75.4,27.19,4.61,0,10,23.16
75.4,27.19,4.61,1,2,23.37
75.4,27.19,4.61,1,3,16.33
75.4,27.19,4.61,1,5,24.39
75.4,27.19,4.61,1,7,28.32
75.4,27.19,4.61,1,8,29.4
75.4,27.19,4.61,1,9,9.17
75.4,27.19,4.61,1,10,24.76
75.4,27.19,4.61,2,7,20.96
75.4,27.19,4.61,2,9,18.41
75.4,27.19,4.61,2,10,34.09
75.4,27.19,4.61,3,5,22.58
75.4,27.19,4.61,3,6,34.17
75.4,27.19,4.61,3,8,22.14
75.4,27.19,4.61,3,9,18.61
75.4,27.19,4.61,3,10,26.84
75.4,27.19,4.61,4,7,20.22
75.4,27.19,4.61,4,8,19.59
75.4,27.19,4.61,4,10,13.85
75.4,27.19,4.61,5,6,25.96
75.4,27.19,4.61,5,9,26.12
75.4,27.19,4.61,7,8,20.71
75.4,27.19,4.61,7,10,13.86
75.4,27.19,4.61,8,10,8.54
71.9,32.13,4.27,0,1,12.28
71.9,32.13,4.27,0,2,29.84
71.9,32.13,4.27,0,3,7.98
71.9,32.13,4.27,0,5,30.21
71.9,32.13,4.27,0,7,27.21
71.9,32.13,4.27,0,8,20.81
71.9,32.13,4.27,0,9,21.86
71.9,32.13,4.27,0,10,23.58
71.9,32.13,4.27,1,2,25.54
71.9,32.13,4.27,1,3,16.35
71.9,32.13,4.27,1,5,26.79
71.9,32.13,4.27,1,7,29.77
71.9,32.13,4.27,1,8,28.24
71.9,32.13,4.27,1,9,8.24
71.9,32.13,4.27,1,10,28.53
71.9,32.13,4.27,2,7,22.75
71.9,32.13,4.27,2,9,19.0
71.9,32.13,4.27,2,10,38.76
71.9,32.13,4.27,3,5,25.17
71.9,32.13,4.27,3,6,30.01
71.9,32.13,4.27,3,8,18.86
71.9,32.13,4.27,3,9,17.67
71.9,32.13,4.27,3,10,28.57
71.9,32.13,4.27,4,7,20.59
71.9,32.13,4.27,4,8,22.39
71.9,32.13,4.27,4,10,14.03
71.9,32.13,4.27,5,6,28.45
71.9,32.13,4.27,5,9,25.04
71.9,32.13,4.27,7,8,21.66
71.9,32.13,4.27,7,10,12.09
71.9,32.13,4.27,8,10,10.47
45.5,27.84,3.37,0,1,11.04
45.5,27.84,3.37,0,2,29.08
45.5,27.84,3.37,0,3,6.62
45.5,27.84,3.37,0,5,24.94
45.5,27.84,3.37,0,7,22.45
45.5,27.84,3.37,0,8,18.73
45.5,27.84,3.37,0,9,21.49
45.5,27.84,3.37,0,10,17.99
45.5,27.84,3.37,1,2,19.16
45.5,27.84,3.37,1,3,13.05
45.5,27.84,3.37,1,5,22.01
45.5,27.84,3.37,1,7,27.36
45.5,27.84,3.37,1,8,26.77
45.5,27.84,3.37,1,9,7.89
45.5,27.84,3.37,1,10,22.46
45.5,27.84,3.37,2,7,17.18
45.5,27.84,3.37,2,9,17.66
45.5,27.84,3.37,2,10,29.88
45.5,27.84,3.37,3,5,21.21
45.5,27.84,3.37,3,6,28.1
45.5,27.84,3.37,3,8,18.14
45.5,27.84,3.37,3,9,17.36
45.5,27.84,3.37,3,10,23.7
45.5,27.84,3.37,4,7,18.99
45.5,27.84,3.37,4,8,19.78
45.5,27.84,3.37,4,10,12.4
45.5,27.84,3.37,5,6,21.95
45.5,27.84,3.37,5,9,22.2
45.5,27.84,3.37,7,8,18.34
45.5,27.84,3.37,7,10,10.47
45.5,27.84,3.37,8,10,7.96
55.6,41.33,2.75,0,1,11.75
55.6,41.33,2.75,0,2,35.51
55.6,41.33,2.75,0,3,6.58
55.6,41.33,2.75,0,5,26.34
55.6,41.33,2.75,0,7,26.99
55.6,41.33,2.75,0,8,17.87
55.6,41.33,2.75,0,9,21.05
55.6,41.33,2.75,0,10,20.5
55.6,41.33,2.75,1,2,23.65
55.6,41.33,2.75,1,3,14.68
55.6,41.33,2.75,1,5,26.01
55.6,41.33,2.75,1,7,25.25
55.6,41.33,2.75,1,8,27.12
55.6,41.33,2.75,1,9,7.41
55.6,41.33,2.75,1,10,25.47
55.6,41.33,2.75,2,7,20.02
55.6,41.33,2.75,2,9,17.38
55.6,41.33,2.75,2,10,35.6
55.6,41.33,2.75,3,5,24.86
55.6,41.33,2.75,3,6,29.03
55.6,41.33,2.75,3,8,17.53
55.6,41.33,2.75,3,9,17.87
55.6,41.33,2.75,3,10,30.02
55.6,41.33,2.75,4,7,17.44
55.6,41.33,2.75,4,8,20.16
55.6,41.33,2.75,4,10,11.21
55.6,41.33,2.75,5,6,22.6
55.6,41.33,2.75,5,9,25.54
55.6,41.33,2.75,7,8,20.52
55.6,41.33,2.75,7,10,13.03
55.6,41.33,2.75,8,10,8.37
32.1,43.43,4.79,0,1,14.9
32.1,43.43,4.79,0,2,49.19
32.1,43.43,4.79,0,3,10.2
32.1,43.43,4.79,0,5,44.28
32.1,43.43,4.79,0,7,36.13
32.1,43.43,4.79,0,8,26.23
32.1,43.43,4.79,0,9,30.26
32.1,43.43,4.79,0,10,31.38
32.1,43.43,4.79,1,2,32.97
32.1,43.43,4.79,1,3,22.74
32.1,43.43,4.79,1,5,36.28
32.1,43.43,4.79,1,7,42.0
32.1,43.43,4.79,1,8,35.21
32.1,43.43,4.79,1,9,11.87
32.1,43.43,4.79,1,10,37.41
32.1,43.43,4.79,2,7,28.9
32.1,43.43,4.79,2,9,25.29
32.1,43.43,4.79,2,10,53.2
32.1,43.43,4.79,3,5,30.83
32.1,43.43,4.79,3,6,39.63
32.1,43.43,4.79,3,8,24.85
32.1,43.43,4.79,3,9,27.56
32.1,43.43,4.79,3,10,39.44
32.1,43.43,4.79,4,7,27.4
32.1,43.43,4.79,4,8,27.04
32.1,43.43,4.79,4,10,18.47
32.1,43.43,4.79,5,6,36.21
32.1,43.43,4.79,5,9,34.26
32.1,43.43,4.79,7,8,29.55
32.1,43.43,4.79,7,10,17.42
32.1,43.43,4.79,8,10,12.82
14.9,34.22,1.35,0,1,11.35
14.9,34.22,1.35,0,2,30.82
14.9,34.22,1.35,0,3,6.18
14.9,34.22,1.35,0,5,24.79
14.9,34.22,1.35,0,7,30.72
14.9,34.22,1.35,0,8,16.71
14.9,34.22,1.35,0,9,18.15
14.9,34.22,1.35,0,10,22.49
14.9,34.22,1.35,1,2,25.45
14.9,34.22,1.35,1,3,16.91
14.9,34.22,1.35,1,5,30.46
14.9,34.22,1.35,1,7,28.72
14.9,34.22,1.35,1,8,22.93
14.9,34.22,1.35,1,9,7.29
14.9,34.22,1.35,1,10,25.65
14.9,34.22,1.35,2,7,23.74
14.9,34.22,1.35,2,9,22.03
14.9,34.22,1.35,2,10,31.32
14.9,34.22,1.35,3,5,25.9
14.9,34.22,1.35,3,6,29.6
14.9,34.22,1.35,3,8,18.03
14.9,34.22,1.35,3,9,20.0
14.9,34.22,1.35,3,10,30.17
14.9,34.22,1.35,4,7,18.0
14.9,34.22,1.35,4,8,21.09
14.9,34.22,1.35,4,10,13.79
14.9,34.22,1.35,5,6,22.67
14.9,34.22,1.35,5,9,27.1
14.9,34.22,1.35,7,8,22.28
14.9,34.22,1.35,7,10,12.02
14.9,34.22,1.35,8,10,9.73
97.5,16.57,3.47,0,1,9.25
97.5,16.57,3.47,0,2,24.08
97.5,16.57,3.47,0,3,6.59
97.5,16.57,3.47,0,5,25.88
97.5,16.57,3.47,0,7,22.06
97.5,16.57,3.47,0,8,15.99
97.5,16.57,3.47,0,9,16.57
97.5,16.57,3.47,0,10,18.74
97.5,16.57,3.47,1,2,19.11
97.5,16.57,3.47,1,3,10.91
97.5,16.57,3.47,1,5,20.91
97.5,16.57,3.47,1,7,21.85
97.5,16.57,3.47,1,8,22.17
97.5,16.57,3.47,1,9,7.08
97.5,16.57,3.47,1,10,20.17
97.5,16.57,3.47,2,7,14.98
97.5,16.57,3.47,2,9,17.55
97.5,16.57,3.47,2,10,27.55
97.5,16.57,3.47,3,5,18.81
97.5,16.57,3.47,3,6,25.93
97.5,16.57,3.47,3,8,16.67
97.5,16.57,3.47,3,9,16.39
97.5,16.57,3.47,3,10,24.06
97.5,16.57,3.47,4,7,16.92
97.5,16.57,3.47,4,8,16.98
97.5,16.57,3.47,4,10,10.76
97.5,16.57,3.47,5,6,21.57
97.5,16.57,3.47,5,9,20.85
97.5,16.57,3.47,7,8,17.82
97.5,16.57,3.47,7,10,10.8
97.5,16.57,3.47,8,10,7.29
57.0,53.19,4.33,0,1,13.91
57.0,53.19,4.33,0,2,43.49
57.0,53.19,4.33,0,3,9.16
57.0,53.19,4.33,0,5,37.66
57.0,53.19,4.33,0,7,32.47
57.0,53.19,4.33,0,8,23.74
57.0,53.19,4.33,0,9,27.82
57.0,53.19,4.33,0,10,28.24
57.0,53.19,4.33,1,2,31.86
57.0,53.19,4.33,1,3,19.03
57.0,53.19,4.33,1,5,32.66
57.0,53.19,4.33,1,7,33.7
57.0,53.19,4.33,1,8,38.38
57.0,53.19,4.33,1,9,10.94
57.0,53.19,4.33,1,10,34.45
57.0,53.19,4.33,2,7,24.99
57.0,53.19,4.33,2,9,22.23
57.0,53.19,4.33,2,10,43.42
57.0,53.19,4.33,3,5,33.52
57.0,53.19,4.33,3,6,37.49
57.0,53.19,4.33,3,8,25.39
57.0,53.19,4.33,3,9,24.89
57.0,53.19,4.33,3,10,39.48
57.0,53.19,4.33,4,7,25.83
57.0,53.19,4.33,4,8,25.85
57.0,53.19,4.33,4,10,17.59
57.0,53.19,4.33,5,6,34.02
57.0,53.19,4.33,5,9,33.13
57.0,53.19,4.33,7,8,30.18
57.0,53.19,4.33,7,10,17.66
57.0,53.19,4.33,8,10,10.97
64.6,30.21,1.87,0,1,9.11
64.6,30.21,1.87,0,2,24.86
64.6,30.21,1.87,0,3,5.82
64.6,30.21,1.87,0,5,22.77
64.6,30.21,1.87,0,7,20.46
64.6,30.21,1.87,0,8,14.5
64.6,30.21,1.87,0,9,16.65
64.6,30.21,1.87,0,10,15.58
64.6,30.21,1.87,1,2,19.37
64.6,30.21,1.87,1,3,11.24
64.6,30.21,1.87,1,5,19.64
64.6,30.21,1.87,1,7,22.51
64.6,30.21,1.87,1,8,20.27
64.6,30.21,1.87,1,9,5.99
64.6,30.21,1.87,1,10,22.23
64.6,30.21,1.87,2,7,16.05
64.6,30.21,1.87,2,9,16.72
64.6,30.21,1.87,2,10,28.32
64.6,30.21,1.87,3,5,18.62
64.6,30.21,1.87,3,6,21.81
64.6,30.21,1.87,3,8,14.47
64.6,30.21,1.87,3,9,15.59
64.6,30.21,1.87,3,10,23.75
64.6,30.21,1.87,4,7,15.83
64.6,30.21,1.87,4,8,14.94
64.6,30.21,1.87,4,10,10.54
64.6,30.21,1.87,5,6,18.25
64.6,30.21,1.87,5,9,23.0
64.6,30.21,1.87,7,8,15.74
64.6,30.21,1.87,7,10,9.47
64.6,30.21,1.87,8,10,6.88
14.2,13.12,1.73,0,1,10.77
14.2,13.12,1.73,0,2,29.2
